label,sentence
True,ה נהג ש ה נהגים שונאים נוסע
True,ה רופא ש ה זמר שונא נוסע
True,ה מלצרים מאחורי ה מלחינים רצים
True,ה קצינים ש ה מהנדס שונא שוחים
True,ה קצין ש שונא את ה טכנאי שוחה
True,ה טבחים ש ה מלחין אוהב רצים
True,ה רופא מאחורי ה זמר ישן
True,ה רופא ש ה זמרים אוהבים ישן
False,ה טבח ליד ה רקדן רצים
True,ה חיילים ליד ה זמר רוקדים
False,ה חקלאים ליד ה מהנדסים רוקד
False,ה רופאים ש ה רקדנים שונאים שוחה
False,ה קצינים ש מכירים את ה בנאים צוחק
True,ה חקלאי ש ה מלחין אוהב ישן
True,ה חקלאי ש שונא את ה נהג שוחה
False,ה רופא ש מכיר את ה רקדן ישנים
False,ה טייס ליד ה בנאי ישנים
True,ה חקלאי ש ה מלחין אוהב שוחה
False,ה חייל ש ה טכנאי מעריצים חי
False,ה מנהל ש שונא את ה מלחינים צוחקים
False,ה טבח ש אוהב את ה זמרים רוקדים
False,ה נהגים ש ה נהג שונאים ישנים
True,ה טבח ש ה מהנדס מעריץ חי
False,ה מלצרים ש ה עובדים שונאים רץ
False,ה קצין ש אוהב את ה מלחין רוקדים
False,ה רופאים חיים ו אוכל
True,ה קצינים ש ה זמרים מעריצים רוקדים
False,ה חייל ש שונא את ה בנאי צוחקים
True,ה חקלאי ש ה שרים מעריצים נוסע
False,ה טבחים ש מעריצים את ה זמר צוחק
True,ה טבחים מאחורי ה שומרים שוחים
False,ה מלצר ש ה רקדנים אוהבים רצים
False,ה חקלאי צוחק ו מבשלים
False,ה רופא ש ה נהג שונא נוסעים
False,ה מנהלים ש שונאים את ה מהנדסים שוחה
False,ה יועץ ש ה שרים מעריץ נוסע
False,ה נהג ש ה מלחין מעריץ רצים
False,ה חייל ש מעריץ את ה שרים רצים
True,ה חקלאי ש ה מלחינים מעריצים שוחה
True,ה יועצים ש ה שומר מעריץ שוחים
True,ה יועץ ש מכיר את ה נהגים רץ
True,ה יועצים ש ה רקדן מעריץ צוחקים
True,ה מנהל ליד ה מלחינים רץ
False,ה מלצר ש שונא את ה מהנדס צוחקים
False,ה חייל ש שונא את ה שרים צוחקים
False,ה חקלאי מאחורי ה טכנאי ישנים
False,ה טבח ש אוהב את ה זמרים צוחקים
False,ה קצינים ש שונאים את ה שומר נוסע
True,ה מלצרים ליד ה טכנאי ישנים
True,ה מלצרים ש ה טכנאי מכיר שוחים
True,ה טייסים ש מעריצים את ה נהג חיים
False,ה קצינים ש ה נהג מכיר חי
True,ה טבחים ש ה בנאים מכירים חיים
True,ה חקלאים ש ה רקדן שונא ישנים
True,ה רופאים ליד ה נהגים נוסעים
False,ה קצינים ש ה מלחין מעריצים צוחקים
False,ה מלצרים ש ה שר מכירים נוסעים
True,ה מנהל ש ה שומר שונא נוסע
False,ה טבחים ש מעריצים את ה בנאי ישן
True,ה יועץ ש ה שומרים שונאים שוחה
True,ה מלצר ש ה שומר שונא נוסע
False,ה מנהלים ש ה שרים מכיר חיים
False,ה מנהלים מאחורי ה מלחין חי
False,ה חקלאי ש שונא את ה שר ישנים
False,ה טבח ש ה עובדים שונא רוקד
False,ה טבח ש אוהב את ה רקדן ישנים
False,ה מלצרים ש ה רקדנים מכירים צוחק
False,ה נהגים ש ה נהגים אוהבים חי
False,ה נהג ש מכיר את ה שר ישנים
True,ה יועצים מאחורי ה בנאי רצים
True,ה מנהל ש ה מהנדסים מכירים שוחה
False,ה מלצרים ש מכירים את ה רקדן רוקד
True,ה נהג ש מעריץ את ה עובד רוקד
False,ה מלצר ליד ה מלחינים רוקדים
True,ה טייסים ש ה רקדנים מעריצים רוקדים
True,ה חקלאים ש שונאים את ה זמר רצים
True,ה קצינים ש ה בנאי שונא ישנים
False,ה טייס ש מעריץ את ה זמר חיים
True,ה רופא ש ה נהגים אוהבים שוחה
False,ה חקלאים ש אוהבים את ה שומרים חי
False,ה חיילים רוקדים ו שותה
False,ה קצינים ש ה בנאי מעריץ ישן
True,ה מלצר ש ה שר אוהב רוקד
True,ה יועץ ש ה שרים מעריצים רוקד
False,ה נהגים ש מכירים את ה נהג צוחק
False,ה רופאים ש ה רקדן שונאים רצים
True,ה טבחים ש שונאים את ה נהגים רצים
True,ה קצין ש ה זמרים שונאים צוחק
True,ה חיילים ש מעריצים את ה עובדים צוחקים
False,ה חייל ש מעריץ את ה עובד נוסעים
False,ה מנהל ש ה בנאי מכיר רצים
True,ה טבחים חיים ו שוחים
False,ה נהגים רצים ו שוחה
False,ה חקלאי ש ה עובד אוהב רצים
True,ה מלצר ש ה נהג מעריץ רץ
False,ה חקלאי ש ה בנאים מעריץ צוחק
True,ה מנהל ש ה זמר אוהב רוקד
False,ה טבחים ש ה עובד אוהבים חיים
True,ה רופא ש ה זמר מעריץ רוקד
False,ה נהג ש ה טכנאי אוהב חיים
False,ה יועצים מאחורי ה נהג צוחק
False,ה מנהל ש ה טכנאי מעריץ רצים
True,ה רופא ליד ה טכנאים נוסע
True,ה מלצרים ש אוהבים את ה שומרים רוקדים
True,ה טבח ש ה שומרים שונאים רוקד
False,ה קצינים מאחורי ה רקדן חי
False,ה קצין ש מעריץ את ה מהנדס שוחים
False,ה יועצים ש ה מהנדס מכירים צוחקים
True,ה נהג ש ה שרים אוהבים רוקד
True,ה נהגים ש ה מלחינים מכירים צוחקים
True,ה טייסים ש שונאים את ה רקדנים שוחים
False,ה יועצים ש ה רקדנים מעריצים ישן
False,ה מנהלים ש ה עובד שונאים רצים
True,ה חייל ש אוהב את ה מלחין רץ
False,ה יועצים ש ה שרים אוהב חיים
True,ה חיילים מאחורי ה זמר רצים
True,ה חקלאים ליד ה מלחין ישנים
True,ה חקלאים ליד ה עובד שוחים
False,ה מלצר ש שונא את ה עובד צוחקים
True,ה חקלאי ש ה בנאי אוהב צוחק
True,ה נהג ש ה שומרים מעריצים נוסע
True,ה יועצים ש ה עובדים מעריצים נוסעים
True,ה חיילים ש ה שרים שונאים רצים
False,ה טבח ש ה מהנדסים שונא חי
True,ה טבחים ש ה מלחינים אוהבים רוקדים
True,ה חקלאי ש מעריץ את ה בנאים צוחק
False,ה מנהל מאחורי ה בנאים נוסעים
False,ה חייל ש שונא את ה שרים שוחים
False,ה מנהל ש ה עובד שונאים ישן
True,ה קצינים ש מעריצים את ה רקדן נוסעים
False,ה חקלאי ש ה שר מכיר חיים
False,ה יועצים ש ה רקדנים שונא ישנים
False,ה חקלאים ש אוהבים את ה שר צוחק
False,ה רופאים ש ה רקדן מעריץ רוקד
True,ה יועצים ש ה טכנאים שונאים רוקדים
True,ה חקלאי מאחורי ה שומר שוחה
True,ה קצין ש ה עובדים מכירים רוקד
False,ה רופאים ש שונאים את ה טכנאי שוחה
True,ה טייס ש ה נהגים אוהבים חי
False,ה נהג ש ה זמרים שונאים צוחקים
True,ה רופאים נוסעים
False,ה טייס מאחורי ה רקדנים שוחים
True,ה חייל ש שונא את ה נהג שוחה
False,ה רופאים ש ה מלחין מעריץ שוחה
True,ה חיילים ש ה טכנאים מעריצים נוסעים
True,ה טבחים ליד ה רקדן חיים
True,ה קצין ש ה שומר מעריץ צוחק
False,ה חייל ש מעריץ את ה שומר נוסעים
False,ה חייל מאחורי ה מלחין חיים
False,ה יועץ ש שונא את ה שר רצים
True,ה טבח ש ה זמר מעריץ ישן
True,ה רופאים ש ה זמרים אוהבים צוחקים
True,ה חיילים ליד ה רקדן רצים
False,ה קצין ש ה טכנאי שונא צוחקים
False,ה טבחים ש מעריצים את ה נהג חי
True,ה חקלאי ש אוהב את ה נהג חי
False,ה יועצים ש ה זמרים מעריץ ישנים
True,ה קצינים ש ה שרים מכירים רצים
True,ה טייס ש שונא את ה מלחין נוסע
False,ה חיילים ש שונאים את ה זמר נוסע
False,ה חיילים גרים ב מרכז ה עיר ו גר ב מרכז ה עיר
False,ה טייס חיים
False,ה יועץ ש ה עובד אוהב רוקדים
True,ה טבחים מאחורי ה נהגים ישנים
False,ה רופא ש ה עובדים שונאים רוקדים
False,ה מלצר ש ה מלחין שונא צוחקים
True,ה מלצרים ש ה שומר שונא צוחקים
False,ה רופאים ש ה בנאים אוהבים חי
False,ה חיילים ש מכירים את ה שר חי
False,ה חיילים ש מעריצים את ה נהגים נוסע
False,ה טבח ש ה טכנאי מכירים חי
True,ה רופאים ש שונאים את ה עובד נוסעים
True,ה חייל מאחורי ה שרים שוחה
False,ה טייסים ש ה עובדים מעריץ נוסעים
False,ה טבחים ש אוהבים את ה מהנדס רוקד
True,ה מנהל ש ה עובדים מכירים רוקד
True,ה יועץ ליד ה עובדים ישן
False,ה מלצרים מאחורי ה טכנאי ישן
True,ה נהג ש שונא את ה שרים רוקד
True,ה יועצים ליד ה נהגים רצים
True,ה טייס דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה
False,ה חקלאים ש ה בנאי שונאים ישנים
False,ה מנהלים ש מעריצים את ה שומרים ישן
False,ה חקלאי ש מעריץ את ה עובדים רצים
False,ה חקלאים ש שונאים את ה עובדים שוחה
False,ה רופא ש ה זמרים מעריצים שוחים
True,ה חיילים ש שונאים את ה שר נוסעים
False,ה רופאים ש ה רקדן מעריץ חי
True,ה קצין ש ה רקדנים אוהבים חי
False,ה חקלאים ש מעריצים את ה טכנאים רוקד
False,ה חקלאים ש ה בנאים מעריצים רוקד
True,ה חיילים ש מעריצים את ה שר חיים
True,ה חייל ש ה מהנדס שונא צוחק
True,ה קצין ש אוהב את ה מהנדסים שוחה
False,ה חיילים ש ה שומר שונא נוסע
True,ה טייסים ש ה טכנאים מכירים חיים
False,ה חיילים ש ה רקדן שונאים רוקדים
True,ה רופאים ש אוהבים את ה זמרים חיים
False,ה חקלאי ש מכיר את ה שומרים רצים
False,ה נהג ש ה טכנאי מעריצים שוחה
True,ה טייס גר ב מרכז ה עיר ו אוהב לצפות ב תוכניות טלוויזיה
True,ה מנהלים ש ה שומר אוהב צוחקים
True,ה חקלאים ש ה מהנדסים שונאים צוחקים
True,ה טבח ליד ה מלחין רץ
True,ה טייסים משחקים כדורגל עם חברים ו דוברים חמש שפות שונות
False,ה מלצר ש ה רקדנים מכיר נוסע
True,ה יועצים ש ה בנאי מעריץ נוסעים
False,ה רופא ש ה שרים אוהב רץ
True,ה יועץ ש ה שומר אוהב רץ
True,ה רופא ש מכיר את ה זמרים ישן
False,ה טייסים ש ה עובד אוהב שוחה
False,ה חקלאי ש ה נהג אוהבים רץ
True,ה מנהל ש ה זמרים אוהבים רץ
False,ה חקלאים ש ה שומרים שונאים צוחק
True,ה נהג ליד ה נהגים חי
True,ה יועצים ש ה מהנדסים מעריצים חיים
False,ה טבחים ש מעריצים את ה עובדים נוסע
False,ה נהג ש ה בנאי אוהבים צוחק
False,ה מלצר ש ה טכנאים שונאים שוחים
False,ה מלצרים ש ה עובד אוהב צוחק
False,ה חקלאי ש אוהב את ה טכנאים רוקדים
